Transaction ID,Date,Product ID,Product Name,Product Category,Quantity,PPU,Amount,Customer ID,Region
T000761,19-05-2025,PROD-001,Ergonomic Mesh Chair,Furniture,47,"450,000","21,150,000",Customer-314,Bago
T000762,19-05-2025,PROD-001,Ergonomic Mesh Chair,Furniture,40,"450,000","18,000,000",Customer-103,Yangon
T000763,19-05-2025,PROD-005,Noise-Cancelling Headphones,Electronics,20,"950,000","19,000,000",Customer-580,Taunggyi
T000764,19-05-2025,PROD-010,Webcam 1080p HD,Electronics,34,"200,000","6,800,000",Customer-173,Mandalay
T000765,19-05-2025,PROD-005,Noise-Cancelling Headphones,Electronics,38,"950,000","36,100,000",Customer-512,Yangon
T000766,19-05-2025,PROD-001,Ergonomic Mesh Chair,Furniture,12,"450,000","5,400,000",Customer-670,Yangon
T000767,19-05-2025,PROD-009,Adjustable Monitor Arm,Furniture,36,"180,000","6,480,000",Customer-577,Yangon
T000768,19-05-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,430,"25,000","10,750,000",Customer-888,Bago
T000769,19-05-2025,PROD-009,Adjustable Monitor Arm,Furniture,8,"180,000","1,440,000",Customer-635,Naypyitaw
T000770,19-05-2025,PROD-005,Noise-Cancelling Headphones,Electronics,38,"950,000","36,100,000",Customer-944,Yangon
T000771,19-05-2025,PROD-003,27-inch 4K Monitor,Electronics,28,"1,200,000","33,600,000",Customer-448,Mandalay
T000772,19-05-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,13,"25,000","325,000",Customer-964,Mandalay
T000773,19-05-2025,PROD-003,27-inch 4K Monitor,Electronics,7,"1,200,000","8,400,000",Customer-614,Taunggyi
T000774,19-05-2025,PROD-005,Noise-Cancelling Headphones,Electronics,50,"950,000","47,500,000",Customer-287,Yangon
T000775,19-05-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,450,"25,000","11,250,000",Customer-732,Naypyitaw
T000776,19-05-2025,PROD-007,USB-C Docking Station,Electronics,50,"250,000","12,500,000",Customer-916,Yangon
T000777,19-05-2025,PROD-009,Adjustable Monitor Arm,Furniture,12,"180,000","2,160,000",Customer-276,Mandalay
T000778,19-05-2025,PROD-007,USB-C Docking Station,Electronics,39,"250,000","9,750,000",Customer-037,Bago
T000779,21-05-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,"120,000","840,000",Customer-547,Yangon
T000780,21-05-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,"350,000","1,750,000",Customer-511,Bago
T000781,21-05-2025,PROD-003,27-inch 4K Monitor,Electronics,380,"1,200,000","456,000,000",Customer-871,Yangon
T000782,21-05-2025,PROD-003,27-inch 4K Monitor,Electronics,9,"1,200,000","10,800,000",Customer-227,Yangon
T000783,21-05-2025,PROD-003,27-inch 4K Monitor,Electronics,410,"1,200,000","492,000,000",Customer-998,Mandalay
T000784,21-05-2025,PROD-007,USB-C Docking Station,Electronics,6,"250,000","1,500,000",Customer-665,Yangon
T000785,21-05-2025,PROD-007,USB-C Docking Station,Electronics,25,"250,000","6,250,000",Customer-099,Taunggyi
T000786,21-05-2025,PROD-003,27-inch 4K Monitor,Electronics,17,"1,200,000","20,400,000",Customer-160,Mandalay
T000787,21-05-2025,PROD-001,Ergonomic Mesh Chair,Furniture,17,"450,000","7,650,000",Customer-713,Bago
T000788,21-05-2025,PROD-005,Noise-Cancelling Headphones,Electronics,38,"950,000","36,100,000",Customer-211,Taunggyi
T000789,22-05-2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"450,000","3,600,000",Customer-545,Taunggyi
T000790,22-05-2025,PROD-010,Webcam 1080p HD,Electronics,7,"200,000","1,400,000",Customer-085,Yangon
T000791,22-05-2025,PROD-007,USB-C Docking Station,Electronics,26,"250,000","6,500,000",Customer-452,Mandalay
T000792,22-05-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,26,"120,000","3,120,000",Customer-803,Taunggyi
T000793,22-05-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,"25,000","250,000",Customer-475,Yangon
T000794,22-05-2025,PROD-010,Webcam 1080p HD,Electronics,6,"200,000","1,200,000",Customer-611,Mandalay
T000795,22-05-2025,PROD-007,USB-C Docking Station,Electronics,32,"250,000","8,000,000",Customer-941,Naypyitaw
T000796,22-05-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,18,"350,000","6,300,000",Customer-485,Taunggyi
T000797,22-05-2025,PROD-010,Webcam 1080p HD,Electronics,24,"200,000","4,800,000",Customer-979,Taunggyi
T000798,22-05-2025,PROD-003,27-inch 4K Monitor,Electronics,16,"1,200,000","19,200,000",Customer-414,Yangon
T000799,22-05-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,"120,000","720,000",Customer-934,Taunggyi
T000800,22-05-2025,PROD-005,Noise-Cancelling Headphones,Electronics,31,"950,000","29,450,000",Customer-631,Yangon
T000801,28-05-2025,PROD-001,Ergonomic Mesh Chair,Furniture,24,"450,000","10,800,000",Customer-661,Yangon
T000802,28-05-2025,PROD-007,USB-C Docking Station,Electronics,20,"250,000","5,000,000",Customer-821,Naypyitaw
T000803,28-05-2025,PROD-010,Webcam 1080p HD,Electronics,18,"200,000","3,600,000",Customer-268,Yangon
T000804,28-05-2025,PROD-003,27-inch 4K Monitor,Electronics,7,"1,200,000","8,400,000",Customer-594,Bago
T000805,28-05-2025,PROD-007,USB-C Docking Station,Electronics,17,"250,000","4,250,000",Customer-287,Yangon
T000806,28-05-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,22,"350,000","7,700,000",Customer-585,Mandalay
T000807,28-05-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,27,"120,000","3,240,000",Customer-607,Yangon
T000808,28-05-2025,PROD-003,27-inch 4K Monitor,Electronics,25,"1,200,000","30,000,000",Customer-885,Mandalay
T000809,28-05-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,23,"25,000","575,000",Customer-146,Yangon
T000810,28-05-2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,"950,000","4,750,000",Customer-476,Yangon
T000811,30-05-2025,PROD-009,Adjustable Monitor Arm,Furniture,28,"180,000","5,040,000",Customer-669,Mandalay
T000812,30-05-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,35,"350,000","12,250,000",Customer-625,Mandalay
T000813,30-05-2025,PROD-010,Webcam 1080p HD,Electronics,28,"200,000","5,600,000",Customer-912,Yangon
T000814,30-05-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,160,"350,000","56,000,000",Customer-410,Yangon
T000815,30-05-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,15,"350,000","5,250,000",Customer-318,Taunggyi
T000816,30-05-2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,"950,000","6,650,000",Customer-828,Mandalay
T000817,30-05-2025,PROD-007,USB-C Docking Station,Electronics,100,"250,000","25,000,000",Customer-918,Yangon
T000818,30-05-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,21,"350,000","7,350,000",Customer-954,Bago
T000819,30-05-2025,PROD-009,Adjustable Monitor Arm,Furniture,24,"180,000","4,320,000",Customer-683,Naypyitaw
T000820,30-05-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,150,"25,000","3,750,000",Customer-180,Mandalay
T000821,30-05-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,13,"120,000","1,560,000",Customer-068,Taunggyi
T000822,30-05-2025,PROD-005,Noise-Cancelling Headphones,Electronics,44,"950,000","41,800,000",Customer-754,Naypyitaw
T000823,30-05-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,36,"120,000","4,320,000",Customer-383,Yangon
T000824,30-05-2025,PROD-007,USB-C Docking Station,Electronics,29,"250,000","7,250,000",Customer-274,Mandalay
T000825,04-06-2025,PROD-001,Ergonomic Mesh Chair,Furniture,46,"450,000","20,700,000",Customer-839,Mandalay
T000826,04-06-2025,PROD-007,USB-C Docking Station,Electronics,25,"250,000","6,250,000",Customer-473,Taunggyi
T000827,04-06-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,35,"25,000","875,000",Customer-199,Yangon
T000828,04-06-2025,PROD-010,Webcam 1080p HD,Electronics,15,"200,000","3,000,000",Customer-588,Mandalay
T000829,04-06-2025,PROD-009,Adjustable Monitor Arm,Furniture,26,"180,000","4,680,000",Customer-210,Mandalay
T000830,04-06-2025,PROD-009,Adjustable Monitor Arm,Furniture,9,"180,000","1,620,000",Customer-752,Bago
T000831,04-06-2025,PROD-010,Webcam 1080p HD,Electronics,37,"200,000","7,400,000",Customer-095,Yangon
T000832,04-06-2025,PROD-007,USB-C Docking Station,Electronics,10,"250,000","2,500,000",Customer-207,Yangon
T000833,04-06-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,46,"120,000","5,520,000",Customer-047,Bago
T000834,04-06-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,21,"25,000","525,000",Customer-514,Taunggyi
T000835,04-06-2025,PROD-007,USB-C Docking Station,Electronics,49,"250,000","12,250,000",Customer-497,Mandalay
T000836,05-06-2025,PROD-001,Ergonomic Mesh Chair,Furniture,44,"450,000","19,800,000",Customer-426,Mandalay
T000837,05-06-2025,PROD-007,USB-C Docking Station,Electronics,4,"250,000","1,000,000",Customer-294,Yangon
T000838,05-06-2025,PROD-005,Noise-Cancelling Headphones,Electronics,280,"950,000","266,000,000",Customer-044,Bago
T000839,05-06-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,21,"350,000","7,350,000",Customer-113,Yangon
T000840,05-06-2025,PROD-004,Standing Desk Converter,Furniture,110,"500,000","55,000,000",Customer-499,Yangon
T000841,05-06-2025,PROD-001,Ergonomic Mesh Chair,Furniture,15,"450,000","6,750,000",Customer-557,Mandalay
T000842,05-06-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,10,"350,000","3,500,000",Customer-543,Naypyitaw
T000843,05-06-2025,PROD-010,Webcam 1080p HD,Electronics,11,"200,000","2,200,000",Customer-518,Naypyitaw
T000844,05-06-2025,PROD-007,USB-C Docking Station,Electronics,23,"250,000","5,750,000",Customer-238,Bago
T000845,09-06-2025,PROD-010,Webcam 1080p HD,Electronics,100,"200,000","20,000,000",Customer-918,Yangon
T000846,09-06-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,22,"25,000","550,000",Customer-199,Yangon
T000847,09-06-2025,PROD-005,Noise-Cancelling Headphones,Electronics,5,"950,000","4,750,000",Customer-492,Yangon
T000848,09-06-2025,PROD-007,USB-C Docking Station,Electronics,28,"250,000","7,000,000",Customer-072,Mandalay
T000849,09-06-2025,PROD-010,Webcam 1080p HD,Electronics,100,"200,000","20,000,000",Customer-918,Yangon
T000850,09-06-2025,PROD-005,Noise-Cancelling Headphones,Electronics,28,"950,000","26,600,000",Customer-549,Bago
T000851,09-06-2025,PROD-009,Adjustable Monitor Arm,Furniture,18,"180,000","3,240,000",Customer-788,Bago
T000852,09-06-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,39,"350,000","13,650,000",Customer-093,Bago
T000853,09-06-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,27,"350,000","9,450,000",Customer-978,Yangon
T000854,09-06-2025,PROD-005,Noise-Cancelling Headphones,Electronics,340,"950,000","323,000,000",Customer-710,Bago
T000855,09-06-2025,PROD-007,USB-C Docking Station,Electronics,28,"250,000","7,000,000",Customer-053,Yangon
T000856,09-06-2025,PROD-003,27-inch 4K Monitor,Electronics,490,"1,200,000","588,000,000",Customer-499,Yangon
T000857,09-06-2025,PROD-009,Adjustable Monitor Arm,Furniture,370,"180,000","66,600,000",Customer-495,Mandalay
T000858,09-06-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,44,"120,000","5,280,000",Customer-858,Bago
T000859,11-06-2025,PROD-010,Webcam 1080p HD,Electronics,440,"200,000","88,000,000",Customer-725,Yangon
T000860,11-06-2025,PROD-001,Ergonomic Mesh Chair,Furniture,40,"450,000","18,000,000",Customer-309,Mandalay
T000861,11-06-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,46,"350,000","16,100,000",Customer-182,Taunggyi
T000862,11-06-2025,PROD-003,27-inch 4K Monitor,Electronics,310,"1,200,000","372,000,000",Customer-193,Yangon
T000863,11-06-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,14,"350,000","4,900,000",Customer-873,Naypyitaw
T000864,11-06-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,50,"120,000","6,000,000",Customer-646,Yangon
T000865,11-06-2025,PROD-005,Noise-Cancelling Headphones,Electronics,25,"950,000","23,750,000",Customer-682,Naypyitaw
T000866,12-06-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,45,"350,000","15,750,000",Customer-968,Taunggyi
T000867,12-06-2025,PROD-005,Noise-Cancelling Headphones,Electronics,29,"950,000","27,550,000",Customer-887,Mandalay
T000868,12-06-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,46,"120,000","5,520,000",Customer-426,Mandalay
T000869,12-06-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,"120,000","840,000",Customer-785,Yangon
T000870,12-06-2025,PROD-007,USB-C Docking Station,Electronics,23,"250,000","5,750,000",Customer-297,Naypyitaw
T000871,12-06-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,47,"25,000","1,175,000",Customer-722,Taunggyi
T000872,12-06-2025,PROD-009,Adjustable Monitor Arm,Furniture,18,"180,000","3,240,000",Customer-351,Bago
T000873,12-06-2025,PROD-001,Ergonomic Mesh Chair,Furniture,33,"450,000","14,850,000",Customer-046,Taunggyi
T000874,13-06-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,40,"25,000","1,000,000",Customer-690,Bago
T000875,13-06-2025,PROD-004,Standing Desk Converter,Furniture,370,"500,000","185,000,000",Customer-806,Naypyitaw
T000876,13-06-2025,PROD-005,Noise-Cancelling Headphones,Electronics,7,"950,000","6,650,000",Customer-206,Yangon
T000877,13-06-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,39,"25,000","975,000",Customer-948,Yangon
T000878,13-06-2025,PROD-009,Adjustable Monitor Arm,Furniture,6,"180,000","1,080,000",Customer-652,Mandalay
T000879,13-06-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,26,"25,000","650,000",Customer-728,Mandalay
T000880,13-06-2025,PROD-003,27-inch 4K Monitor,Electronics,11,"1,200,000","13,200,000",Customer-738,Yangon
T000881,13-06-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,43,"120,000","5,160,000",Customer-065,Bago
T000882,13-06-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,11,"25,000","275,000",Customer-761,Mandalay
T000883,13-06-2025,PROD-007,USB-C Docking Station,Electronics,16,"250,000","4,000,000",Customer-088,Mandalay
T000884,16-06-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,20,"25,000","500,000",Customer-776,Mandalay
T000885,16-06-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,46,"25,000","1,150,000",Customer-881,Mandalay
T000886,16-06-2025,PROD-010,Webcam 1080p HD,Electronics,32,"200,000","6,400,000",Customer-299,Naypyitaw
T000887,16-06-2025,PROD-010,Webcam 1080p HD,Electronics,5,"200,000","1,000,000",Customer-276,Mandalay
T000888,16-06-2025,PROD-007,USB-C Docking Station,Electronics,18,"250,000","4,500,000",Customer-469,Taunggyi
T000889,16-06-2025,PROD-007,USB-C Docking Station,Electronics,27,"250,000","6,750,000",Customer-579,Taunggyi
T000890,16-06-2025,PROD-010,Webcam 1080p HD,Electronics,43,"200,000","8,600,000",Customer-165,Mandalay
T000891,16-06-2025,PROD-010,Webcam 1080p HD,Electronics,11,"200,000","2,200,000",Customer-947,Naypyitaw
T000892,16-06-2025,PROD-007,USB-C Docking Station,Electronics,47,"250,000","11,750,000",Customer-785,Yangon
T000893,16-06-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,36,"350,000","12,600,000",Customer-916,Yangon
T000894,17-06-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,23,"25,000","575,000",Customer-731,Mandalay
T000895,17-06-2025,PROD-004,Standing Desk Converter,Furniture,49,"500,000","24,500,000",Customer-426,Mandalay
T000896,17-06-2025,PROD-001,Ergonomic Mesh Chair,Furniture,36,"450,000","16,200,000",Customer-446,Yangon
T000897,17-06-2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"450,000","3,600,000",Customer-633,Naypyitaw
T000898,17-06-2025,PROD-005,Noise-Cancelling Headphones,Electronics,33,"950,000","31,350,000",Customer-827,Naypyitaw
T000899,17-06-2025,PROD-003,27-inch 4K Monitor,Electronics,18,"1,200,000","21,600,000",Customer-730,Naypyitaw
T000900,17-06-2025,PROD-007,USB-C Docking Station,Electronics,10,"250,000","2,500,000",Customer-883,Naypyitaw
T000901,17-06-2025,PROD-009,Adjustable Monitor Arm,Furniture,27,"180,000","4,860,000",Customer-777,Yangon
T000902,17-06-2025,PROD-007,USB-C Docking Station,Electronics,27,"250,000","6,750,000",Customer-413,Naypyitaw
T000903,17-06-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,39,"120,000","4,680,000",Customer-192,Taunggyi
T000904,17-06-2025,PROD-003,27-inch 4K Monitor,Electronics,260,"1,200,000","312,000,000",Customer-282,Yangon
T000905,17-06-2025,PROD-001,Ergonomic Mesh Chair,Furniture,13,"450,000","5,850,000",Customer-004,Yangon
T000906,17-06-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,35,"120,000","4,200,000",Customer-559,Naypyitaw
T000907,17-06-2025,PROD-004,Standing Desk Converter,Furniture,22,"500,000","11,000,000",Customer-857,Taunggyi
T000908,17-06-2025,PROD-005,Noise-Cancelling Headphones,Electronics,360,"950,000","342,000,000",Customer-872,Mandalay
T000909,19-06-2025,PROD-010,Webcam 1080p HD,Electronics,48,"200,000","9,600,000",Customer-616,Taunggyi
T000910,19-06-2025,PROD-007,USB-C Docking Station,Electronics,43,"250,000","10,750,000",Customer-702,Mandalay
T000911,19-06-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,31,"120,000","3,720,000",Customer-978,Yangon
T000912,19-06-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,17,"120,000","2,040,000",Customer-978,Yangon
T000913,19-06-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,43,"25,000","1,075,000",Customer-125,Mandalay
T000914,19-06-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,27,"350,000","9,450,000",Customer-981,Mandalay
T000915,19-06-2025,PROD-005,Noise-Cancelling Headphones,Electronics,35,"950,000","33,250,000",Customer-198,Naypyitaw
T000916,19-06-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,26,"25,000","650,000",Customer-682,Naypyitaw
T000917,23-06-2025,PROD-009,Adjustable Monitor Arm,Furniture,210,"180,000","37,800,000",Customer-806,Naypyitaw
T000918,23-06-2025,PROD-007,USB-C Docking Station,Electronics,6,"250,000","1,500,000",Customer-426,Mandalay
T000919,23-06-2025,PROD-007,USB-C Docking Station,Electronics,20,"250,000","5,000,000",Customer-053,Yangon
T000920,23-06-2025,PROD-005,Noise-Cancelling Headphones,Electronics,245,"950,000","232,750,000",Customer-915,Yangon
T000921,23-06-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,50,"25,000","1,250,000",Customer-625,Mandalay
T000922,23-06-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,"120,000","600,000",Customer-143,Bago
T000923,23-06-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,48,"350,000","16,800,000",Customer-412,Mandalay
T000924,23-06-2025,PROD-001,Ergonomic Mesh Chair,Furniture,30,"450,000","13,500,000",Customer-252,Yangon
T000925,23-06-2025,PROD-001,Ergonomic Mesh Chair,Furniture,6,"450,000","2,700,000",Customer-043,Yangon
T000926,23-06-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,30,"25,000","750,000",Customer-586,Taunggyi
T000927,23-06-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,44,"350,000","15,400,000",Customer-909,Mandalay
T000928,23-06-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,11,"25,000","275,000",Customer-311,Yangon
T000929,23-06-2025,PROD-007,USB-C Docking Station,Electronics,19,"250,000","4,750,000",Customer-362,Yangon
T000930,23-06-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,36,"120,000","4,320,000",Customer-597,Naypyitaw
T000931,25-06-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,17,"25,000","425,000",Customer-214,Yangon
T000932,25-06-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,150,"120,000","18,000,000",Customer-667,Yangon
T000933,25-06-2025,PROD-001,Ergonomic Mesh Chair,Furniture,36,"450,000","16,200,000",Customer-154,Naypyitaw
T000934,25-06-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,41,"120,000","4,920,000",Customer-997,Mandalay
T000935,25-06-2025,PROD-001,Ergonomic Mesh Chair,Furniture,7,"450,000","3,150,000",Customer-295,Mandalay
